edad,ingresos_mensuales,gastos_fijos_mensuales,monto_prestamo,plazo_meses,historial_crediticio_score,deudas_actuales,ratio_deuda_ingreso,antiguedad_empleo_meses,numero_consultas_crediticias,dependientes,patrimonio_neto,tasa_interes_ofrecida,monto_ahorros,cuota_mensual_estimada,relacion_cuota_ingreso,nivel_educacion,situacion_laboral,tipo_vivienda,finalidad_prestamo,provincia,estado_civil,tipo_contrato,aprobado
64.0,4929.0,3553.0,381764,180,594.0,28679.0,0.6063,17.0,4,4,273690.0,13.4,46785.0,4931.0,1.0004,Secundaria,Fijo,Hipotecada,Personal,Sevilla,Casado,Sin contrato,0
56.0,2806.0,1965.0,292416,24,748.0,1092.0,0.0335,57.0,1,2,15355.0,16.2,17285.0,14346.0,3.0,Secundaria,Autonomo,Propia,Consolidacion,Barcelona,Casado,Indefinido,1
21.0,1690.0,475.0,66924,60,630.0,8476.0,0.4803,83.0,2,0,86878.0,8.3,8553.0,1367.0,0.8089,Universitario,Fijo,Alquilada,Consolidacion,Valencia,Soltero,Indefinido,1
50.0,6032.0,1316.0,248788,48,602.0,4573.0,0.0728,2.0,2,1,248906.0,25.4,3619.0,8305.0,1.3768,Universitario,Fijo,Hipotecada,Personal,Madrid,Casado,Indefinido,1
30.0,965.0,304.0,170068,360,681.0,7028.0,0.7029,35.0,0,3,229729.0,20.1,13490.0,2856.0,2.9596,Secundaria,Temporal,Alquilada,Personal,Sevilla,Casado,Sin contrato,0
37.0,2449.0,1387.0,72688,84,733.0,14461.0,0.5288,66.0,4,1,50741.0,11.0,22773.0,1245.0,0.5084,Tecnico,Fijo,Propia,Automovil,Barcelona,Soltero,Indefinido,1
71.0,2907.0,1764.0,280017,24,524.0,10236.0,0.2955,9.0,3,0,-31957.0,9.4,8575.0,12844.0,3.0,Secundaria,Fijo,Hipotecada,Consolidacion,Bilbao,Soltero,Indefinido,1
24.0,3010.0,758.0,275437,36,691.0,21355.0,0.5979,57.0,2,0,162810.0,11.2,9401.0,9044.0,3.0,Postgrado,Jubilado,Otro,Consolidacion,Sevilla,Divorciado,Temporal,0
32.0,3322.0,1304.0,355122,24,605.0,30387.0,0.7868,26.0,2,1,-80000.0,19.8,4140.0,18040.0,3.0,Universitario,Temporal,Propia,Automovil,Sevilla,Casado,Sin contrato,1
40.0,4300.0,1896.0,174964,12,710.0,6160.0,0.1764,2.0,4,2,54673.0,8.9,20149.0,15293.0,3.0,Secundaria,Fijo,Alquilada,Hipoteca,Madrid,Casado,Practicas,1
31.0,2918.0,961.0,95115,36,603.0,1707.0,0.134,208.0,1,1,45342.0,12.4,2766.0,3177.0,1.0888,Primaria,Autonomo,Alquilada,Personal,Barcelona,Soltero,Temporal,1
40.0,2390.0,1366.0,80057,36,572.0,7195.0,0.3328,100.0,2,2,282299.0,22.6,30144.0,3082.0,1.2895,Postgrado,Fijo,Hipotecada,Negocio,Bilbao,Casado,Temporal,0
36.0,2334.0,1287.0,137984,36,586.0,3013.0,0.2298,4.0,1,0,181029.0,17.9,19684.0,4982.0,2.1345,Postgrado,Fijo,Alquilada,Personal,Bilbao,Casado,Temporal,1
71.0,2065.0,1046.0,105350,60,665.0,2449.0,0.1494,38.0,2,2,-37653.0,23.7,23170.0,3012.0,1.4586,Universitario,Jubilado,Hipotecada,Hipoteca,Bilbao,Soltero,Sin contrato,1
46.0,4782.0,1644.0,172555,36,698.0,20319.0,0.3908,97.0,0,0,268438.0,26.7,6926.0,7017.0,1.4674,Tecnico,Temporal,Propia,Hipoteca,Bilbao,Casado,Sin contrato,0
73.0,2022.0,719.0,60996,240,594.0,61051.0,2.5,200.0,2,1,-80000.0,10.4,11890.0,605.0,0.2992,Universitario,Fijo,Alquilada,Personal,Bilbao,Soltero,Sin contrato,0
37.0,4955.0,2056.0,284518,120,655.0,7739.0,0.1933,36.0,3,7,-80000.0,20.9,14645.0,5669.0,1.1441,Secundaria,Temporal,Familiar,Automovil,Valencia,Casado,Indefinido,0
46.0,3015.0,2119.0,208602,24,592.0,145.0,0.1427,141.0,2,4,-32255.0,20.5,36736.0,10668.0,3.0,Secundaria,Temporal,Otro,Negocio,Madrid,Casado,Indefinido,1
41.0,2180.0,793.0,202282,36,616.0,3121.0,0.1734,65.0,1,0,2597.0,7.9,28852.0,6329.0,2.9032,Universitario,Fijo,Alquilada,Hipoteca,Bilbao,Casado,Indefinido,1
35.0,4320.0,1528.0,119979,360,606.0,6337.0,0.2103,8.0,1,1,-40276.0,12.1,6868.0,1243.0,0.2877,Secundaria,Jubilado,Alquilada,Consolidacion,Barcelona,Divorciado,Sin contrato,1
27.0,1927.0,998.0,214166,36,586.0,1473.0,0.1774,106.0,3,0,-80000.0,11.6,15679.0,7073.0,3.0,Secundaria,Autonomo,Alquilada,Hipoteca,Barcelona,Casado,Indefinido,1
58.0,4372.0,1415.0,200087,24,540.0,5578.0,0.1984,87.0,4,4,39306.0,24.6,5366.0,10639.0,2.4334,Secundaria,Autonomo,Familiar,Automovil,Bilbao,Soltero,Indefinido,1
74.0,3387.0,1903.0,66525,36,643.0,18383.0,0.601,24.0,1,2,168272.0,17.8,76518.0,2398.0,0.708,Tecnico,Desempleado,Alquilada,Hipoteca,Barcelona,Divorciado,Sin contrato,0
25.0,2084.0,864.0,45898,84,752.0,20670.0,0.8799,149.0,1,1,-10562.0,11.6,9845.0,800.0,0.3839,Tecnico,Autonomo,Propia,Consolidacion,Valencia,Soltero,Temporal,1
43.0,4094.0,1777.0,81747,60,658.0,13203.0,0.2786,15.0,3,1,196835.0,10.2,20615.0,1745.0,0.4262,Universitario,Desempleado,Hipotecada,Hipoteca,Madrid,Divorciado,Sin contrato,1
46.0,4138.0,657.0,168555,12,623.0,5218.0,0.1633,73.0,0,2,20137.0,13.2,4375.0,15071.0,3.0,Tecnico,Temporal,Propia,Hipoteca,Madrid,Soltero,Temporal,1
27.0,5970.0,2627.0,379062,48,723.0,16361.0,0.2494,82.0,0,3,-80000.0,25.6,8210.0,12696.0,2.1266,Secundaria,Autonomo,Propia,Hipoteca,Sevilla,Casado,Temporal,1
34.0,5322.0,2622.0,512993,24,606.0,169358.0,2.5,21.0,0,2,-80000.0,13.0,18855.0,24389.0,3.0,Primaria,Autonomo,Propia,Negocio,Barcelona,Viudo,Sin contrato,0
19.0,4003.0,1111.0,133614,36,667.0,5262.0,0.2318,25.0,3,2,118691.0,25.0,30883.0,5312.0,1.327,Tecnico,Fijo,Familiar,Consolidacion,Bilbao,Divorciado,Sin contrato,1
23.0,1515.0,1207.0,120157,24,510.0,28220.0,1.6018,154.0,3,1,11159.0,19.1,21602.0,6063.0,3.0,Universitario,Desempleado,Familiar,Consolidacion,Barcelona,Casado,Indefinido,0
75.0,12954.0,5456.0,800000,36,650.0,3815.0,0.0697,52.0,2,3,-21640.0,15.0,2882.0,27732.0,2.1408,Postgrado,Fijo,Hipotecada,Hipoteca,Madrid,Casado,Sin contrato,1
22.0,1284.0,1044.0,66401,120,620.0,1780.0,0.1461,10.0,1,5,195051.0,10.9,802.0,911.0,0.7095,Secundaria,Fijo,Propia,Hipoteca,Barcelona,Casado,Indefinido,1
45.0,5269.0,1963.0,153068,120,482.0,22682.0,0.5054,14.0,3,0,-31978.0,9.9,12178.0,2014.0,0.3822,Universitario,Fijo,Alquilada,Consolidacion,Madrid,Viudo,Practicas,0
58.0,3861.0,1403.0,211439,120,610.0,6036.0,0.1535,7.0,1,7,12580.0,16.9,5417.0,3661.0,0.9482,Universitario,Autonomo,Propia,Hipoteca,Barcelona,Casado,Practicas,1
22.0,1474.0,1139.0,154569,84,439.0,1766.0,0.2057,6.0,1,1,-6016.0,11.1,33090.0,2655.0,1.8012,Secundaria,Fijo,Alquilada,Personal,Barcelona,Soltero,Indefinido,1
35.0,2767.0,822.0,23529,36,597.0,15602.0,0.4934,41.0,1,3,-62752.0,10.1,31222.0,760.0,0.2747,Universitario,Fijo,Alquilada,Hipoteca,Madrid,Soltero,Temporal,1
43.0,2843.0,729.0,167956,48,694.0,23833.0,0.7736,69.0,1,0,186894.0,10.7,10583.0,4316.0,1.5181,Secundaria,Temporal,Familiar,Negocio,Madrid,Divorciado,Indefinido,0
37.0,6525.0,1794.0,494835,60,568.0,6.0,0.08,164.0,1,5,171810.0,23.7,12673.0,14149.0,2.1684,Primaria,Desempleado,Hipotecada,Hipoteca,Bilbao,Casado,Sin contrato,0
58.0,1943.0,511.0,125797,60,586.0,10212.0,0.5642,5.0,4,3,240625.0,10.6,3989.0,2710.0,1.3948,Postgrado,Fijo,Alquilada,Hipoteca,Barcelona,Viudo,Indefinido,0
66.0,2547.0,768.0,176900,180,513.0,4420.0,0.2133,27.0,1,1,-25714.0,18.9,5991.0,2964.0,1.1637,Secundaria,Temporal,Alquilada,Automovil,Valencia,Divorciado,Sin contrato,0
44.0,800.0,502.0,63579,180,676.0,3945.0,0.5343,37.0,1,1,233810.0,13.5,1738.0,825.0,1.0312,Secundaria,Jubilado,Hipotecada,Personal,Madrid,Soltero,Temporal,0
66.0,8441.0,4267.0,535311,36,610.0,6413.0,0.106,64.0,4,1,91374.0,7.7,10560.0,16701.0,1.9786,Universitario,Fijo,Familiar,Personal,Sevilla,Soltero,Sin contrato,0
29.0,1568.0,830.0,155965,48,646.0,1462.0,0.1072,58.0,1,1,-80000.0,19.1,38643.0,4672.0,2.9796,Tecnico,Autonomo,Otro,Negocio,Barcelona,Soltero,Sin contrato,0
24.0,3627.0,2097.0,210385,24,753.0,30455.0,0.8319,28.0,1,2,78677.0,25.3,4004.0,11260.0,3.0,Tecnico,Temporal,Otro,Hipoteca,Sevilla,Divorciado,Indefinido,1
20.0,2805.0,1126.0,158795,84,560.0,11420.0,0.3702,26.0,4,0,227308.0,20.7,2621.0,3593.0,1.2809,Tecnico,Temporal,Propia,Educacion,Barcelona,Casado,Temporal,0
27.0,2811.0,715.0,87628,60,764.0,651.0,0.1316,76.0,1,4,153829.0,8.6,4468.0,1802.0,0.6411,Secundaria,Fijo,Otro,Educacion,Sevilla,Divorciado,Temporal,1
51.0,4846.0,1838.0,481576,180,627.0,23088.0,0.4111,0.0,2,5,-80000.0,22.9,4433.0,9507.0,1.9618,Universitario,Temporal,Otro,Consolidacion,Madrid,Soltero,Sin contrato,0
42.0,8125.0,4181.0,223379,60,745.0,8234.0,0.1275,49.0,4,1,158534.0,14.9,2451.0,5302.0,0.6526,Universitario,Temporal,Alquilada,Educacion,Madrid,Soltero,Practicas,0
52.0,3466.0,1233.0,94379,120,640.0,2755.0,0.0849,55.0,3,1,-70981.0,19.9,5142.0,1818.0,0.5245,Secundaria,Fijo,Otro,Automovil,Barcelona,Soltero,Indefinido,1
33.0,4416.0,1765.0,168285,36,503.0,6813.0,0.1894,53.0,1,1,-71352.0,23.0,5629.0,6514.0,1.4751,Universitario,Fijo,Propia,Automovil,Bilbao,Casado,Sin contrato,1
19.0,3631.0,1438.0,353666,84,538.0,7170.0,0.2789,12.0,2,1,88496.0,16.2,26984.0,7065.0,1.9457,Postgrado,Desempleado,Propia,Educacion,Sevilla,Casado,Indefinido,0
41.0,5489.0,1747.0,452119,12,627.0,30186.0,0.5617,10.0,1,2,132394.0,11.9,35703.0,40149.0,3.0,Secundaria,Fijo,Hipotecada,Educacion,Bilbao,Casado,Indefinido,1
27.0,2258.0,1154.0,166481,24,500.0,10733.0,0.4314,56.0,4,5,61729.0,15.0,2383.0,8072.0,3.0,Universitario,Fijo,Propia,Negocio,Bilbao,Soltero,Sin contrato,0
55.0,5683.0,1765.0,511651,48,698.0,6778.0,0.1776,67.0,3,1,185539.0,14.6,3484.0,14136.0,2.4874,Tecnico,Fijo,Propia,Educacion,Madrid,Soltero,Indefinido,1
39.0,5804.0,3149.0,523102,180,724.0,3962.0,0.1265,67.0,1,1,130357.0,9.1,3755.0,5337.0,0.9195,Tecnico,Desempleado,Propia,Hipoteca,Barcelona,Soltero,Practicas,1
43.0,5707.0,1372.0,258708,180,517.0,8299.0,0.2331,57.0,2,2,-80000.0,21.9,9588.0,4911.0,0.8605,Postgrado,Temporal,Propia,Personal,Madrid,Soltero,Indefinido,0
60.0,2006.0,1251.0,132078,60,624.0,7195.0,0.3093,15.0,3,3,186389.0,16.0,116165.0,3212.0,1.6012,Universitario,Temporal,Alquilada,Hipoteca,Sevilla,Divorciado,Sin contrato,0
72.0,2695.0,434.0,315849,24,642.0,313.0,0.121,24.0,3,2,139022.0,11.3,1628.0,14765.0,3.0,Secundaria,Fijo,Propia,Educacion,Madrid,Soltero,Indefinido,1
56.0,3442.0,1848.0,131484,84,712.0,9943.0,0.2713,6.0,2,7,-66013.0,12.6,22582.0,2363.0,0.6865,Postgrado,Desempleado,Alquilada,Negocio,Bilbao,Casado,Indefinido,1
44.0,1310.0,795.0,84487,24,687.0,24340.0,1.6474,128.0,0,1,282118.0,9.1,10542.0,3864.0,2.9496,Postgrado,Desempleado,Alquilada,Personal,Bilbao,Soltero,Temporal,0
46.0,7762.0,3397.0,668548,48,613.0,39.0,0.0151,189.0,3,5,47523.0,21.9,23031.0,21027.0,2.709,Secundaria,Fijo,Alquilada,Negocio,Barcelona,Soltero,Indefinido,1
64.0,2959.0,834.0,205364,36,523.0,12800.0,0.4719,12.0,1,1,-54211.0,17.9,783.0,7414.0,2.5056,Universitario,Fijo,Propia,Consolidacion,Valencia,Soltero,Practicas,1
55.0,3535.0,1567.0,99937,180,650.0,13991.0,0.4354,10.0,5,5,50153.0,15.0,338.0,1399.0,0.3958,Universitario,Fijo,Alquilada,Negocio,Madrid,Casado,Sin contrato,1
37.0,2109.0,1133.0,78373,84,638.0,10849.0,0.4691,66.0,4,4,-25073.0,13.1,4718.0,1430.0,0.678,Tecnico,Desempleado,Alquilada,Educacion,Bilbao,Soltero,Indefinido,0
44.0,1345.0,586.0,117501,12,576.0,6475.0,0.5358,77.0,2,1,130128.0,10.9,3162.0,10379.0,3.0,Universitario,Fijo,Alquilada,Automovil,Valencia,Soltero,Indefinido,0
58.0,2075.0,679.0,29818,180,841.0,8141.0,0.3979,60.0,1,1,-80000.0,21.1,40677.0,548.0,0.2641,Tecnico,Autonomo,Propia,Personal,Madrid,Soltero,Indefinido,1
71.0,3400.0,1131.0,313056,48,666.0,5343.0,0.2215,108.0,1,3,-43154.0,13.4,5402.0,8461.0,2.4885,Secundaria,Fijo,Alquilada,Consolidacion,Barcelona,Soltero,Practicas,0
37.0,4465.0,1052.0,143498,120,592.0,49138.0,0.957,8.0,0,7,294493.0,15.1,23380.0,2324.0,0.5205,Tecnico,Fijo,Alquilada,Automovil,Madrid,Divorciado,Indefinido,1
61.0,3285.0,689.0,227147,120,600.0,16161.0,0.4875,128.0,3,1,-68312.0,9.8,20729.0,2977.0,0.9062,Secundaria,Fijo,Hipotecada,Educacion,Barcelona,Viudo,Indefinido,1
36.0,3670.0,1691.0,330436,360,725.0,8815.0,0.2063,104.0,2,0,70633.0,16.5,2640.0,4577.0,1.2471,Universitario,Temporal,Hipotecada,Negocio,Valencia,Soltero,Indefinido,1
37.0,2435.0,913.0,106917,48,757.0,79031.0,2.5,33.0,3,1,20917.0,6.1,13458.0,2516.0,1.0333,Tecnico,Fijo,Hipotecada,Consolidacion,Barcelona,Casado,Indefinido,1
52.0,4015.0,1845.0,43376,180,706.0,253.0,0.0268,26.0,1,0,159144.0,15.6,13001.0,625.0,0.1557,Tecnico,Fijo,Alquilada,Personal,Valencia,Divorciado,Temporal,1
64.0,7257.0,4293.0,179541,36,741.0,50383.0,0.6082,54.0,4,1,146441.0,21.4,2852.0,6801.0,0.9372,Postgrado,Jubilado,Otro,Consolidacion,Barcelona,Soltero,Indefinido,1
19.0,4550.0,1872.0,362343,360,539.0,40763.0,0.7599,41.0,1,0,-80000.0,10.0,12667.0,3180.0,0.6989,Postgrado,Fijo,Hipotecada,Hipoteca,Bilbao,Casado,Temporal,1
47.0,4845.0,2239.0,253202,48,646.0,713.0,0.0577,128.0,1,3,-31046.0,10.7,7030.0,6507.0,1.343,Secundaria,Fijo,Propia,Personal,Sevilla,Soltero,Indefinido,1
70.0,3556.0,1584.0,160954,84,546.0,14375.0,0.4609,5.0,2,0,-80000.0,15.9,15401.0,3188.0,0.8965,Tecnico,Fijo,Propia,Negocio,Madrid,Soltero,Temporal,0
51.0,1210.0,730.0,66787,360,722.0,6184.0,0.5071,47.0,3,2,156402.0,19.2,27316.0,1072.0,0.886,Universitario,Autonomo,Familiar,Hipoteca,Valencia,Soltero,Indefinido,1
39.0,1593.0,539.0,136195,36,731.0,202.0,0.0944,82.0,3,0,44007.0,8.7,23481.0,4312.0,2.7068,Universitario,Fijo,Propia,Automovil,Madrid,Casado,Indefinido,1
20.0,3916.0,1228.0,224529,60,561.0,7051.0,0.2164,26.0,1,1,91160.0,15.7,9145.0,5424.0,1.3851,Secundaria,Temporal,Alquilada,Negocio,Madrid,Viudo,Indefinido,0
23.0,2961.0,1864.0,44162,360,596.0,20954.0,0.6982,55.0,4,0,-80000.0,7.8,2112.0,318.0,0.1074,Postgrado,Fijo,Propia,Hipoteca,Madrid,Divorciado,Indefinido,1
32.0,3881.0,2021.0,57710,240,563.0,282.0,0.1425,14.0,2,5,167318.0,13.8,1213.0,709.0,0.1827,Primaria,Fijo,Alquilada,Consolidacion,Bilbao,Viudo,Temporal,1
44.0,8151.0,1740.0,416848,36,670.0,38764.0,0.5066,90.0,1,2,25786.0,14.2,9479.0,14287.0,1.7528,Universitario,Fijo,Alquilada,Consolidacion,Sevilla,Casado,Temporal,0
27.0,4608.0,1647.0,267158,24,641.0,41636.0,0.7829,19.0,3,6,83653.0,14.5,12044.0,12890.0,2.7973,Postgrado,Desempleado,Propia,Educacion,Barcelona,Soltero,Temporal,0
26.0,6344.0,1977.0,190785,48,653.0,48.0,0.0128,234.0,2,1,319867.0,6.8,10361.0,4551.0,0.7174,Secundaria,Autonomo,Hipotecada,Hipoteca,Madrid,Casado,Indefinido,0
50.0,3155.0,2250.0,174067,120,621.0,49737.0,1.3224,5.0,0,1,60227.0,8.6,19372.0,2168.0,0.6872,Secundaria,Fijo,Hipotecada,Educacion,Madrid,Divorciado,Indefinido,0
49.0,1837.0,1110.0,145463,120,815.0,13671.0,0.7499,16.0,2,5,115221.0,21.3,217.0,2938.0,1.5993,Universitario,Jubilado,Familiar,Educacion,Sevilla,Soltero,Indefinido,0
65.0,2879.0,887.0,258502,60,736.0,56840.0,1.7043,4.0,2,2,417653.0,26.6,572.0,7832.0,2.7204,Universitario,Desempleado,Propia,Educacion,Barcelona,Divorciado,Indefinido,0
23.0,1839.0,985.0,65308,60,637.0,56853.0,2.5,246.0,3,0,-21934.0,11.8,27556.0,1446.0,0.7863,Tecnico,Autonomo,Alquilada,Automovil,Sevilla,Casado,Indefinido,1
58.0,7593.0,3189.0,299061,24,512.0,7345.0,0.2175,5.0,5,2,-80000.0,17.7,25588.0,14887.0,1.9606,Universitario,Fijo,Familiar,Personal,Valencia,Soltero,Practicas,0
53.0,4790.0,1735.0,423515,48,497.0,4711.0,0.1418,28.0,2,0,176477.0,8.2,19550.0,10379.0,2.1668,Secundaria,Temporal,Alquilada,Hipoteca,Bilbao,Casado,Temporal,0
19.0,4074.0,970.0,388311,60,504.0,15832.0,0.4488,22.0,1,3,51370.0,14.0,18125.0,9035.0,2.2177,Primaria,Autonomo,Hipotecada,Hipoteca,Valencia,Soltero,Indefinido,0
46.0,6258.0,2848.0,418166,84,689.0,10044.0,0.1723,20.0,2,1,23146.0,12.5,9853.0,7494.0,1.1975,Primaria,Autonomo,Propia,Automovil,Sevilla,Casado,Practicas,1
21.0,887.0,339.0,69771,24,635.0,12335.0,1.1957,204.0,2,0,-35312.0,17.1,24851.0,3453.0,3.0,Tecnico,Fijo,Propia,Hipoteca,Madrid,Casado,Indefinido,0
18.0,4242.0,1760.0,212991,84,761.0,15426.0,0.4492,125.0,1,6,64068.0,19.7,33930.0,4691.0,1.1058,Tecnico,Temporal,Hipotecada,Personal,Sevilla,Soltero,Practicas,0
36.0,1358.0,602.0,86758,240,715.0,18224.0,1.1543,24.0,2,0,171691.0,10.7,45406.0,878.0,0.6465,Universitario,Fijo,Familiar,Negocio,Bilbao,Divorciado,Sin contrato,1
43.0,2968.0,1355.0,311815,120,449.0,12244.0,0.4793,67.0,0,1,49434.0,18.1,3998.0,5639.0,1.8999,Universitario,Jubilado,Alquilada,Educacion,Sevilla,Casado,Indefinido,1
42.0,2472.0,1114.0,210122,60,576.0,126054.0,2.5,9.0,5,1,139610.0,24.5,4365.0,6106.0,2.4701,Postgrado,Temporal,Alquilada,Personal,Barcelona,Casado,Indefinido,0
27.0,4434.0,1698.0,181637,24,499.0,5869.0,0.1484,48.0,3,1,177710.0,20.1,6597.0,9253.0,2.0868,Universitario,Desempleado,Hipotecada,Personal,Madrid,Casado,Temporal,0
70.0,3418.0,1729.0,161837,120,614.0,6036.0,0.2198,120.0,0,2,121335.0,20.4,9013.0,3171.0,0.9277,Universitario,Fijo,Hipotecada,Hipoteca,Valencia,Divorciado,Indefinido,0
32.0,6681.0,2299.0,616504,84,678.0,5886.0,0.1182,161.0,5,1,14781.0,10.5,1040.0,10395.0,1.5559,Postgrado,Jubilado,Propia,Hipoteca,Madrid,Divorciado,Practicas,1
39.0,2077.0,425.0,178505,60,657.0,32612.0,1.3141,30.0,2,1,225503.0,21.9,3154.0,4920.0,2.3688,Secundaria,Temporal,Hipotecada,Educacion,Valencia,Casado,Indefinido,0
68.0,4562.0,1127.0,114203,120,648.0,48815.0,0.9154,17.0,3,2,-30321.0,9.3,4191.0,1465.0,0.3211,Primaria,Jubilado,Otro,Consolidacion,Madrid,Divorciado,Sin contrato,0
65.0,3286.0,828.0,235745,84,544.0,3710.0,0.1143,15.0,1,0,-80000.0,15.9,6497.0,4669.0,1.4209,Secundaria,Fijo,Propia,Consolidacion,Valencia,Soltero,Temporal,1
38.0,1117.0,435.0,41352,60,850.0,6131.0,0.5315,61.0,1,2,-29632.0,12.2,2747.0,924.0,0.8272,Tecnico,Temporal,Otro,Educacion,Valencia,Divorciado,Indefinido,1
73.0,1718.0,1387.0,110318,36,664.0,1792.0,0.1216,30.0,1,3,8523.0,15.7,29417.0,3862.0,2.248,Universitario,Fijo,Propia,Personal,Valencia,Divorciado,Indefinido,1
39.0,2725.0,1024.0,267991,60,791.0,6573.0,0.2174,16.0,1,2,73193.0,27.8,9753.0,8312.0,3.0,Tecnico,Autonomo,Otro,Educacion,Sevilla,Casado,Indefinido,1
53.0,5810.0,1153.0,204333,24,724.0,40439.0,0.5831,57.0,2,1,3321.0,21.3,121543.0,10530.0,1.8124,Postgrado,Fijo,Propia,Hipoteca,Bilbao,Viudo,Sin contrato,0
51.0,3937.0,1922.0,193826,12,705.0,16699.0,0.3829,60.0,1,1,-80000.0,7.3,3484.0,16798.0,3.0,Secundaria,Fijo,Propia,Hipoteca,Bilbao,Casado,Indefinido,1
47.0,1480.0,680.0,126625,36,705.0,15124.0,0.9684,4.0,3,1,128844.0,21.9,20810.0,4829.0,3.0,Secundaria,Fijo,Alquilada,Automovil,Barcelona,Soltero,Sin contrato,0
42.0,2740.0,957.0,201897,48,600.0,10613.0,0.4385,226.0,2,1,-7940.0,21.1,7903.0,6263.0,2.2858,Secundaria,Fijo,Alquilada,Consolidacion,Madrid,Casado,Indefinido,1
62.0,10003.0,2566.0,445305,84,597.0,33102.0,0.4164,36.0,6,1,175469.0,17.7,7081.0,9281.0,0.9278,Tecnico,Temporal,Familiar,Negocio,Madrid,Divorciado,Indefinido,1
45.0,3187.0,692.0,276007,60,641.0,21311.0,0.653,98.0,3,4,219742.0,10.1,1168.0,5878.0,1.8444,Secundaria,Desempleado,Alquilada,Automovil,Madrid,Divorciado,Indefinido,0
18.0,2449.0,1269.0,259567,120,635.0,30936.0,1.0967,25.0,0,5,-80000.0,16.4,31374.0,4413.0,1.802,Universitario,Fijo,Alquilada,Consolidacion,Valencia,Viudo,Temporal,0
66.0,4004.0,2451.0,194958,120,429.0,50609.0,1.1365,71.0,1,0,-80000.0,16.7,11930.0,3351.0,0.8369,Secundaria,Autonomo,Alquilada,Automovil,Valencia,Soltero,Indefinido,0
62.0,4713.0,1253.0,49473,84,649.0,11599.0,0.2643,25.0,0,2,-56718.0,6.9,63323.0,744.0,0.1579,Tecnico,Autonomo,Propia,Negocio,Bilbao,Casado,Temporal,1
21.0,2267.0,868.0,134948,60,701.0,3282.0,0.1364,13.0,0,1,-25516.0,11.5,13239.0,2968.0,1.3092,Secundaria,Fijo,Alquilada,Personal,Sevilla,Casado,Temporal,1
24.0,4030.0,2481.0,322128,84,533.0,3051.0,0.0877,42.0,3,0,-58962.0,13.3,54321.0,5913.0,1.4672,Universitario,Fijo,Alquilada,Consolidacion,Valencia,Soltero,Practicas,1
66.0,2447.0,1003.0,73037,360,554.0,25788.0,0.9851,5.0,4,1,27744.0,21.4,1244.0,1305.0,0.5333,Tecnico,Desempleado,Hipotecada,Personal,Madrid,Divorciado,Sin contrato,0
26.0,4590.0,1519.0,72260,84,656.0,32446.0,0.7341,46.0,1,2,103642.0,12.3,15452.0,1287.0,0.2804,Universitario,Desempleado,Familiar,Negocio,Madrid,Divorciado,Indefinido,0
53.0,3300.0,1519.0,121856,120,687.0,13289.0,0.4356,11.0,3,6,44755.0,14.8,27847.0,1951.0,0.5912,Universitario,Temporal,Alquilada,Automovil,Madrid,Soltero,Practicas,1
36.0,3981.0,2023.0,126046,36,635.0,9.0,0.1013,2.0,2,3,-80000.0,15.2,1613.0,4382.0,1.1007,Secundaria,Jubilado,Hipotecada,Personal,Barcelona,Casado,Practicas,0
18.0,1890.0,817.0,235666,60,681.0,42249.0,1.9833,86.0,3,0,-27701.0,14.4,5635.0,5533.0,2.9275,Universitario,Autonomo,Otro,Automovil,Madrid,Casado,Temporal,0
27.0,1821.0,944.0,71866,48,662.0,13617.0,0.7412,56.0,2,1,-80000.0,10.7,29824.0,1847.0,1.0143,Secundaria,Fijo,Hipotecada,Personal,Valencia,Soltero,Indefinido,1
53.0,5257.0,1894.0,418960,48,615.0,42521.0,0.7799,69.0,6,0,101757.0,8.6,11770.0,10346.0,1.968,Universitario,Temporal,Propia,Hipoteca,Bilbao,Viudo,Temporal,0
26.0,2842.0,1762.0,83871,60,647.0,23173.0,0.8017,251.0,2,1,189460.0,9.2,3033.0,1749.0,0.6154,Primaria,Fijo,Hipotecada,Automovil,Valencia,Soltero,Indefinido,0
62.0,3537.0,1968.0,351109,60,647.0,14068.0,0.4085,51.0,2,2,131159.0,15.4,60.0,8427.0,2.3825,Secundaria,Fijo,Hipotecada,Personal,Barcelona,Soltero,Temporal,1
63.0,2480.0,919.0,161424,60,652.0,26514.0,0.9124,21.0,0,1,142578.0,9.0,38694.0,3351.0,1.3512,Postgrado,Desempleado,Alquilada,Consolidacion,Sevilla,Casado,Practicas,0
59.0,5111.0,2137.0,91320,180,637.0,15827.0,0.371,5.0,0,1,-8695.0,16.3,12570.0,1360.0,0.2661,Postgrado,Fijo,Familiar,Hipoteca,Valencia,Casado,Temporal,1
49.0,2070.0,823.0,161838,84,681.0,428.0,0.051,38.0,1,8,75730.0,18.8,35737.0,3478.0,1.6802,Secundaria,Desempleado,Alquilada,Personal,Bilbao,Divorciado,Sin contrato,0
49.0,2748.0,1455.0,136266,180,735.0,25612.0,0.9134,1.0,2,1,43706.0,14.0,4645.0,1815.0,0.6605,Secundaria,Autonomo,Hipotecada,Personal,Barcelona,Casado,Sin contrato,1
23.0,4777.0,2346.0,295097,84,689.0,14093.0,0.2567,13.0,2,2,50203.0,8.2,21476.0,4629.0,0.969,Primaria,Fijo,Propia,Personal,Madrid,Soltero,Temporal,1
